STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_ID,UNIT_MULT_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2004,10334.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2005,10846.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2006,11530.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2007,12606.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2008,13564.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2009,13207.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2010,13322.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2011,13237.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2012,13067.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2013,12854.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1984,1169.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1991,1837.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1995,2001.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2000,2109.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2004,1975.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2008,2205.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1995,23164.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2000,28231.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2004,35270.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2008,50475.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2010,51433.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2012,56267.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1987,0.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1994,23.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2004,2099.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2007,4209.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2009,4948.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2010,5607.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2011,6422.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1975,3459.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1983,4126.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1991,10298.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1995,8227.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2004,3092419.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2005,3477928.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2006,3883533.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2007,4260715.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2008,4554560.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2009,4231018.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2010,4313151.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2011,4551903.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2012,4940324.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y18T65,18 to 65 years old,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_CUR,Definition: Current definition (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),2013,5340031.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1975,359.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1985,679.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,OECD_IDD_EAR_METH2011,Total earnings (employee income) (Income definition until 2011),_T,Total,Y_GT65,Over 65 years,_T,Total,XDC_HH_EQ,Domestic currency per equivalized household,_Z,Not Applicable,OECD_IDD_DEFINITION_D_PREV,Definition: Previous definition - with overlap year (OECD_IDD),OECD_IDD_STATISTICAL_OPERATION_MEAN,Statistical operation: Arithmetic mean (OECD_IDD),1990,846.0,OECD_IDD,Income Distribution Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
